caseid,age,sex,fulltime_emp,phys_challenge,sleep,homework,socializing
20160706162481,47,Female,Full time,No difficulty,570,0,165
20160706162486,50,Male,Full time,No difficulty,704,0,165
20160706162492,43,Female,No answer,Has difficulty,390,0,561
20160706162496,66,Male,No answer,Has difficulty,600,0,720
20160706162502,40,Male,Full time,No difficulty,300,0,60
20160706162508,44,Male,Full time,No difficulty,330,0,130
20160706162521,85,Male,No answer,No difficulty,450,0,330
20160706162523,17,Male,Part time,No difficulty,654,0,528
20160706162529,21,Male,Full time,No difficulty,260,0,0
20160706162531,46,Male,Full time,No difficulty,290,0,229
20160706162537,34,Male,No answer,No difficulty,658,0,780
20160707160013,45,Female,Part time,No difficulty,525,0,257
20160707160027,58,Female,Full time,No difficulty,605,0,230
20160707160039,46,Male,No answer,No difficulty,720,0,660
20160707160050,46,Male,Full time,No difficulty,445,0,45
20160707160054,58,Male,No answer,No difficulty,690,0,610
20160707160069,75,Female,No answer,Has difficulty,480,0,400
20160707160125,23,Female,No answer,No difficulty,545,0,215
20160707160507,80,Male,No answer,No difficulty,547,0,390
20160707160519,57,Male,Part time,Has difficulty,420,0,88
20160707160521,69,Female,No answer,No difficulty,480,0,135
20160707160532,17,Male,No answer,No difficulty,540,405,307
20160707160549,37,Female,Full time,No difficulty,510,0,130
20160707160565,78,Male,No answer,No difficulty,645,0,435
20160707160572,67,Male,Full time,No difficulty,540,0,155
20160707160574,80,Male,No answer,Has difficulty,450,0,847
20160707160600,72,Female,Part time,No difficulty,427,0,637
20160707160607,38,Female,Part time,No difficulty,510,0,235
20160707160611,62,Female,No answer,No difficulty,730,0,125
20160707160633,40,Male,Full time,No difficulty,515,0,98
20160707160662,65,Male,No answer,Has difficulty,510,0,205
20160707160675,33,Female,Full time,No difficulty,673,0,0
20160707160685,55,Male,Full time,No difficulty,561,0,420
20160707160706,40,Female,Part time,No difficulty,340,0,375
20160707160708,67,Male,Part time,No difficulty,435,0,240
20160707160714,40,Female,Full time,No difficulty,425,0,260
20160707160732,56,Female,Full time,No difficulty,630,0,120
20160707160744,26,Female,Part time,No difficulty,401,0,220
20160707160752,40,Female,No answer,No difficulty,588,0,158
20160707160769,48,Female,Full time,No difficulty,568,0,215
20160707160788,59,Female,Full time,No difficulty,397,0,175
20160707160793,67,Female,No answer,No difficulty,555,0,480
20160707160812,44,Male,Full time,No difficulty,420,0,135
20160707160829,40,Male,Full time,No difficulty,520,0,110
20160707160838,31,Male,Full time,No difficulty,630,0,40
20160707160862,70,Male,No answer,No difficulty,610,0,347
20160707160865,57,Female,No answer,Has difficulty,570,0,565
20160707160889,40,Male,Full time,No difficulty,810,0,180
20160707160895,85,Female,No answer,Has difficulty,345,0,726
20160707160923,64,Male,No answer,No difficulty,549,0,795
20160707160924,55,Female,Full time,No difficulty,578,0,518
20160707160930,62,Male,Full time,No difficulty,520,0,620
20160707160931,40,Female,Part time,No difficulty,360,0,60
20160707160951,72,Female,No answer,Has difficulty,705,0,270
20160707160957,69,Male,No answer,Has difficulty,550,0,375
20160707160986,51,Male,No answer,No difficulty,555,0,395
20160707160991,43,Male,Full time,No difficulty,565,0,360
20160707161000,18,Female,No answer,No difficulty,585,40,205
20160707161006,71,Female,No answer,No difficulty,375,0,255
20160707161020,49,Male,Full time,No difficulty,565,0,335
20160707161025,43,Male,Full time,No difficulty,498,0,120
20160707161033,25,Male,Full time,No difficulty,395,0,240
20160707161036,80,Female,Part time,No difficulty,570,0,296
20160707161088,30,Female,No answer,No difficulty,415,0,435
20160707161091,71,Male,No answer,Has difficulty,600,0,669
20160707161097,35,Male,Full time,No difficulty,500,0,65
20160707161105,65,Male,No answer,No difficulty,630,0,300
20160707161123,36,Male,Full time,No difficulty,420,0,45
20160707161143,60,Female,No answer,No difficulty,575,0,195
20160707161161,27,Female,Full time,No difficulty,670,0,435
20160707161163,74,Female,No answer,No difficulty,480,0,125
20160707161166,59,Female,No answer,Has difficulty,600,0,630
20160707161180,85,Male,No answer,Has difficulty,550,0,840
20160707161198,60,Male,Full time,No difficulty,480,0,265
20160707161199,85,Female,No answer,Has difficulty,390,0,470
20160707161213,21,Female,Part time,No difficulty,420,0,160
20160707161216,62,Male,Part time,No difficulty,485,0,210
20160707161230,39,Male,Full time,No difficulty,810,0,555
20160707161234,67,Female,Part time,No difficulty,510,0,328
20160707161258,58,Male,Full time,Has difficulty,645,0,390
20160707161274,23,Female,Full time,No difficulty,542,0,380
20160707161298,17,Male,Full time,No difficulty,298,0,375
20160707161329,40,Female,No answer,No difficulty,585,0,0
20160707161357,33,Male,Full time,No difficulty,600,0,190
20160707161364,16,Male,No answer,No difficulty,484,0,333
20160707161377,32,Female,Full time,No difficulty,570,0,180
20160707161384,72,Male,Part time,No difficulty,607,0,155
20160707161388,80,Male,No answer,No difficulty,690,0,310
20160707161405,39,Female,Full time,No difficulty,505,0,180
20160707161431,35,Female,Full time,No difficulty,630,0,120
20160707161436,78,Male,No answer,No difficulty,528,0,113
20160707161438,67,Female,No answer,Has difficulty,540,0,725
20160707161439,80,Male,No answer,Has difficulty,510,0,540
20160707161450,40,Female,Full time,No difficulty,540,0,335
20160707161464,55,Female,No answer,Has difficulty,485,0,505
20160707161465,32,Male,Full time,No difficulty,595,0,720
20160707161476,24,Female,Full time,No difficulty,690,0,120
20160707161480,31,Female,Full time,No difficulty,630,0,255
20160707161507,76,Female,No answer,No difficulty,555,0,330
20160707161513,67,Female,Part time,Has difficulty,635,0,390
20160707161521,33,Male,Full time,No difficulty,456,0,0
20160707161539,24,Male,Full time,No difficulty,680,0,536
20160707161540,48,Female,Full time,No difficulty,493,0,180
20160707161553,71,Female,No answer,No difficulty,600,0,346
20160707161557,58,Female,No answer,No difficulty,480,0,374
20160707161566,38,Female,No answer,No difficulty,360,0,205
20160707161570,64,Female,Full time,Has difficulty,565,0,60
20160707161573,39,Female,No answer,No difficulty,480,0,120
20160707161580,85,Female,No answer,Has difficulty,720,0,660
20160707161612,56,Female,Full time,No difficulty,423,0,350
20160707161619,78,Female,No answer,Has difficulty,906,0,119
20160707161674,40,Male,Part time,No difficulty,483,0,100
20160707161675,63,Female,No answer,No difficulty,510,0,535
20160707161690,38,Female,Part time,No difficulty,541,0,420
20160707161722,60,Female,No answer,No difficulty,510,0,398
20160707161726,33,Male,Full time,No difficulty,485,0,120
20160707161767,59,Female,No answer,No difficulty,510,0,210
20160707161774,26,Female,No answer,No difficulty,480,0,225
20160707161777,38,Female,No answer,Has difficulty,592,0,148
20160707161794,48,Male,Full time,No difficulty,570,0,270
20160707161795,80,Male,No answer,Has difficulty,660,0,600
20160707161814,44,Female,No answer,No difficulty,520,0,360
20160707161818,52,Female,Full time,No difficulty,575,0,410
20160707161831,17,Male,No answer,No difficulty,663,0,371
20160707161848,52,Male,Full time,No difficulty,480,0,855
20160707161862,61,Male,Part time,No difficulty,600,0,540
20160707161876,65,Female,No answer,No difficulty,380,0,425
20160707161889,60,Female,Part time,No difficulty,480,0,215
20160707161893,31,Male,Full time,No difficulty,540,0,571
20160707161905,57,Male,Part time,No difficulty,480,0,280
20160707161907,80,Male,No answer,No difficulty,480,0,570
20160707161917,21,Female,No answer,No difficulty,390,0,120
20160707161955,31,Male,Full time,No difficulty,480,0,210
20160707161961,45,Male,Full time,No difficulty,480,0,125
20160707162025,78,Male,No answer,No difficulty,450,0,745
20160707162041,45,Female,Full time,No difficulty,450,0,170
20160707162042,64,Male,No answer,No difficulty,585,0,75
20160707162044,63,Female,No answer,No difficulty,430,0,570
20160707162048,44,Female,Part time,No difficulty,405,0,205
20160707162053,52,Male,Full time,No difficulty,610,0,90
20160707162070,47,Male,Full time,No difficulty,380,0,475
20160707162117,78,Female,No answer,No difficulty,520,0,490
20160707162136,63,Male,No answer,No difficulty,630,0,451
20160707162142,54,Male,No answer,Has difficulty,509,0,190
20160707162179,68,Female,Part time,No difficulty,570,0,220
20160707162181,64,Male,Full time,No difficulty,361,0,55
20160707162202,37,Female,Full time,No difficulty,420,0,30
20160707162238,62,Male,No answer,Has difficulty,803,0,260
20160707162268,60,Male,Full time,No difficulty,360,0,0
20160707162270,18,Female,Part time,No difficulty,780,0,540
20160707162275,46,Female,Full time,No difficulty,350,0,30
20160707162289,64,Male,No answer,No difficulty,448,0,470
20160707162312,63,Male,No answer,No difficulty,630,0,525
20160707162315,41,Male,Full time,No difficulty,605,0,340
20160707162345,40,Female,Full time,No difficulty,360,0,0
20160707162350,64,Male,No answer,Has difficulty,420,0,982
20160707162366,59,Female,Full time,No difficulty,360,0,240
20160707162369,47,Male,Full time,No difficulty,365,0,0
20160707162415,66,Female,Part time,No difficulty,390,0,305
20160707162416,65,Female,No answer,Has difficulty,240,0,45
20160707162437,43,Female,Full time,No difficulty,563,0,130
20160707162439,43,Male,Full time,No difficulty,631,0,300
20160707162441,48,Male,Full time,No difficulty,690,0,225
20160707162448,46,Female,No answer,No difficulty,450,0,210
20160707162459,30,Female,Full time,No difficulty,605,0,204
20160707162493,28,Female,Part time,No difficulty,450,0,0
20160707162512,54,Female,Part time,No difficulty,710,0,114
20160707162518,42,Male,No answer,Has difficulty,720,0,660
20160707162522,85,Male,No answer,Has difficulty,582,0,549
20160707162528,37,Female,Full time,No difficulty,540,0,360
20160805160992,25,Male,No answer,No difficulty,805,0,0
20160805161109,33,Female,Part time,No difficulty,423,0,90
20160805162324,28,Female,Full time,No difficulty,525,0,100
20160806160081,61,Female,No answer,No difficulty,510,0,143
20160806160135,25,Female,Full time,No difficulty,530,0,0
20160806160500,69,Female,No answer,Has difficulty,600,0,640
20160806160510,80,Male,No answer,No difficulty,390,0,480
20160806160526,64,Female,No answer,No difficulty,540,0,480
20160806160533,28,Male,Full time,No difficulty,585,0,0
20160806160534,36,Female,Full time,No difficulty,465,0,765
20160806160559,50,Female,Part time,No difficulty,600,0,464
20160806160614,33,Female,Part time,No difficulty,550,0,118
20160806160623,44,Male,Full time,No difficulty,465,0,230
20160806160628,40,Female,Full time,No difficulty,520,0,315
20160806160634,41,Male,Full time,No difficulty,390,0,25
20160806160669,53,Male,Full time,No difficulty,420,0,120
20160806160689,55,Female,No answer,Has difficulty,540,0,165
20160806160711,33,Female,Part time,No difficulty,490,0,195
20160806160721,76,Female,Part time,No difficulty,473,0,775
20160806160725,36,Male,Full time,No difficulty,820,0,580
20160806160727,74,Female,No answer,No difficulty,370,0,260
20160806160739,85,Female,No answer,Has difficulty,480,0,670
20160806160741,33,Female,Full time,No difficulty,750,0,0
20160806160763,17,Female,No answer,No difficulty,695,0,120
20160806160775,66,Female,No answer,No difficulty,540,0,145
20160806160782,27,Female,Full time,No difficulty,553,0,405
20160806160803,53,Female,No answer,No difficulty,583,0,450
20160806160816,76,Male,Full time,No difficulty,385,0,25
20160806160832,61,Female,Full time,No difficulty,510,0,90
20160806160846,58,Female,No answer,No difficulty,240,0,0
20160806160868,15,Male,No answer,No difficulty,480,0,297
20160806160869,51,Female,Full time,No difficulty,480,0,40
20160806160897,32,Female,No answer,No difficulty,500,0,100
20160806160940,53,Female,No answer,Has difficulty,508,0,570
20160806160981,43,Male,Full time,No difficulty,345,0,306
20160806161001,67,Female,Full time,No difficulty,360,0,475
20160806161065,34,Male,No answer,No difficulty,645,0,360
20160806161074,59,Female,No answer,Has difficulty,680,0,315
20160806161085,37,Female,Full time,No difficulty,390,0,315
20160806161091,42,Male,Full time,No difficulty,540,0,0
20160806161098,85,Female,No answer,No difficulty,580,0,580
20160806161106,18,Male,No answer,No difficulty,540,0,210
20160806161107,62,Female,Full time,No difficulty,390,0,245
20160806161152,55,Male,Full time,No difficulty,455,0,150
20160806161161,59,Female,No answer,Has difficulty,445,0,367
20160806161178,31,Female,No answer,No difficulty,527,0,270
20160806161180,65,Female,Part time,No difficulty,540,0,330
20160806161241,63,Female,No answer,No difficulty,360,0,853
20160806161250,37,Female,Full time,No difficulty,570,0,180
20160806161257,49,Male,No answer,No difficulty,420,0,330
20160806161307,24,Female,Full time,No difficulty,285,0,445
20160806161309,23,Male,Full time,No difficulty,480,0,0
20160806161310,51,Female,No answer,No difficulty,510,0,499
20160806161329,45,Female,Part time,No difficulty,450,0,283
20160806161373,34,Female,No answer,No difficulty,480,0,125
20160806161387,43,Female,No answer,No difficulty,885,0,70
20160806161405,34,Female,Full time,No difficulty,730,0,0
20160806161432,37,Male,Full time,No difficulty,180,0,330
20160806161444,69,Female,No answer,No difficulty,514,0,322
20160806161467,52,Male,No answer,No difficulty,525,0,745
20160806161469,45,Female,No answer,No difficulty,835,0,390
20160806161472,38,Male,Full time,No difficulty,330,0,300
20160806161507,44,Male,Full time,No difficulty,600,0,90
20160806161514,62,Male,Full time,No difficulty,495,0,315
20160806161548,50,Female,Full time,No difficulty,305,0,60
20160806161557,66,Male,Part time,Has difficulty,880,0,464
20160806161573,30,Male,No answer,No difficulty,676,0,90
20160806161574,45,Female,Full time,No difficulty,500,0,157
20160806161578,39,Male,No answer,No difficulty,570,0,150
20160806161580,60,Male,Full time,No difficulty,705,0,355
20160806161606,41,Male,Full time,No difficulty,360,0,0
20160806161608,38,Female,No answer,No difficulty,494,0,158
20160806161623,19,Female,Full time,No difficulty,720,0,0
20160806161636,56,Male,Full time,No difficulty,390,0,135
20160806161646,47,Female,Full time,No difficulty,480,0,195
20160806161650,50,Male,Full time,No difficulty,470,0,100
20160806161658,26,Male,Full time,No difficulty,608,0,270
20160806161660,32,Female,Full time,No difficulty,529,0,21
20160806161672,31,Male,Full time,No difficulty,630,0,360
20160806161677,23,Male,Full time,No difficulty,570,0,0
20160806161679,59,Male,No answer,Has difficulty,625,0,445
20160806161685,61,Female,Full time,No difficulty,840,0,345
20160806161689,40,Female,Full time,No difficulty,540,0,144
20160806161697,60,Male,Full time,No difficulty,440,0,220
20160806161700,50,Male,Full time,No difficulty,465,0,240
20160806161705,41,Female,Part time,No difficulty,510,0,250
20160806161710,44,Male,Full time,No difficulty,365,0,475
20160806161718,40,Female,Full time,No difficulty,630,0,50
20160806161747,24,Female,No answer,No difficulty,616,0,170
20160806161773,36,Male,Full time,No difficulty,495,0,105
20160806161795,38,Male,Full time,No difficulty,560,0,95
20160806161813,55,Female,Part time,Has difficulty,390,0,75
